pre,post,ACD_avg,ACD_max,ACD_sum,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOCU,NOF_avg,NOF_max,NOF_sum,NOI_avg,NOI_max,NOI_sum,NOM_avg,NOM_max,NOM_sum,NOT_avg,NOT_max,NOT_sum,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,TLOC_avg,TLOC_max,TLOC_sum,VG_avg,VG_max,VG_sum,AnonymousClassDeclaration,ArrayAccess,ArrayCreation,ArrayInitializer,ArrayType,AssertStatement,Assignment,Block,BooleanLiteral,BreakStatement,CastExpression,CatchClause,CharacterLiteral,ClassInstanceCreation,CompilationUnit,ConditionalExpression,ConstructorInvocation,ContinueStatement,DoStatement,EmptyStatement,ExpressionStatement,FieldAccess,FieldDeclaration,ForStatement,IfStatement,ImportDeclaration,InfixExpression,Initializer,Javadoc,LabeledStatement,MethodDeclaration,MethodInvocation,NullLiteral,NumberLiteral,PackageDeclaration,ParenthesizedExpression,PostfixExpression,PrefixExpression,PrimitiveType,QualifiedName,ReturnStatement,SimpleName,SimpleType,SingleVariableDeclaration,StringLiteral,SuperConstructorInvocation,SuperFieldAccess,SuperMethodInvocation,SwitchCase,SwitchStatement,SynchronizedStatement,ThisExpression,ThrowStatement,TryStatement,TypeDeclaration,TypeDeclarationStatement,TypeLiteral,VariableDeclarationExpression,VariableDeclarationFragment,VariableDeclarationStatement,WhileStatement,InstanceofExpression,LineComment,BlockComment,TagElement,TextElement,MemberRef,MethodRef,MethodRefParameter,EnhancedForStatement,EnumDeclaration,EnumConstantDeclaration,TypeParameter,ParameterizedType,QualifiedType,WildcardType,NormalAnnotation,MarkerAnnotation,SingleMemberAnnotation,MemberValuePair,AnnotationTypeDeclaration,AnnotationTypeMemberDeclaration,Modifier,SUM,NORM_AnonymousClassDeclaration,NORM_ArrayAccess,NORM_ArrayCreation,NORM_ArrayInitializer,NORM_ArrayType,NORM_AssertStatement,NORM_Assignment,NORM_Block,NORM_BooleanLiteral,NORM_BreakStatement,NORM_CastExpression,NORM_CatchClause,NORM_CharacterLiteral,NORM_ClassInstanceCreation,NORM_CompilationUnit,NORM_ConditionalExpression,NORM_ConstructorInvocation,NORM_ContinueStatement,NORM_DoStatement,NORM_EmptyStatement,NORM_ExpressionStatement,NORM_FieldAccess,NORM_FieldDeclaration,NORM_ForStatement,NORM_IfStatement,NORM_ImportDeclaration,NORM_InfixExpression,NORM_Initializer,NORM_Javadoc,NORM_LabeledStatement,NORM_MethodDeclaration,NORM_MethodInvocation,NORM_NullLiteral,NORM_NumberLiteral,NORM_PackageDeclaration,NORM_ParenthesizedExpression,NORM_PostfixExpression,NORM_PrefixExpression,NORM_PrimitiveType,NORM_QualifiedName,NORM_ReturnStatement,NORM_SimpleName,NORM_SimpleType,NORM_SingleVariableDeclaration,NORM_StringLiteral,NORM_SuperConstructorInvocation,NORM_SuperFieldAccess,NORM_SuperMethodInvocation,NORM_SwitchCase,NORM_SwitchStatement,NORM_SynchronizedStatement,NORM_ThisExpression,NORM_ThrowStatement,NORM_TryStatement,NORM_TypeDeclaration,NORM_TypeDeclarationStatement,NORM_TypeLiteral,NORM_VariableDeclarationExpression,NORM_VariableDeclarationFragment,NORM_VariableDeclarationStatement,NORM_WhileStatement,NORM_InstanceofExpression,NORM_LineComment,NORM_BlockComment,NORM_TagElement,NORM_TextElement,NORM_MemberRef,NORM_MethodRef,NORM_MethodRefParameter,NORM_EnhancedForStatement,NORM_EnumDeclaration,NORM_EnumConstantDeclaration,NORM_TypeParameter,NORM_ParameterizedType,NORM_QualifiedType,NORM_WildcardType,NORM_NormalAnnotation,NORM_MarkerAnnotation,NORM_SingleMemberAnnotation,NORM_MemberValuePair,NORM_AnnotationTypeDeclaration,NORM_AnnotationTypeMemberDeclaration,NORM_Modifier
1,0,1.2,6,6,5.46666666666667,46,246,7.75555555555556,69,349,1.64444444444444,4,74,5,1.8,6,9,0,0,0,9,16,45,1,1,5,0.6,3,3,0,0,0,0.888888888888889,3,40,101.4,243,507,2.42222222222222,11,109,6,12,5,0,20,0,27,91,21,1,19,0,0,26,5,0,1,0,0,0,113,12,12,8,51,33,62,0,23,0,52,248,34,18,5,8,6,2,44,172,29,1208,180,44,11,3,0,0,0,0,0,10,0,0,5,0,0,8,71,51,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2836,0.002115655853315,0.004231311706629,0.001763046544429,0,0.007052186177715,0,0.009520451339915,0.032087447108604,0.007404795486601,0.000352609308886,0.006699576868829,0,0,0.00916784203103,0.001763046544429,0,0.000352609308886,0,0,0,0.03984485190409,0.004231311706629,0.004231311706629,0.002820874471086,0.017983074753174,0.01163610719323,0.021861777150917,0,0.008110014104372,0,0.018335684062059,0.087447108603667,0.011988716502116,0.006346967559944,0.001763046544429,0.002820874471086,0.002115655853315,0.000705218617772,0.015514809590973,0.06064880112835,0.010225669957687,0.425952045133992,0.063469675599436,0.015514809590973,0.003878702397743,0.001057827926657,0,0,0,0,0,0.003526093088858,0,0,0.001763046544429,0,0,0.002820874471086,0.025035260930889,0.017983074753174,0,0.003173483779972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024682651622003
0,0,0,0,0,2.21428571428571,5,31,2.64285714285714,8,37,1.14285714285714,2,16,2,6.5,12,13,0.5,1,1,3,6,6,0.5,1,1,1,2,2,4,8,8,0.5,2,7,47.5,80,95,1.21428571428571,3,17,0,0,0,0,1,0,3,18,0,0,0,2,0,0,2,1,0,0,0,0,8,0,15,0,0,9,2,0,13,0,14,31,2,0,2,1,0,0,7,41,11,196,34,9,15,1,0,2,0,0,0,1,0,2,2,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,495,0,0,0,0,0.002020202020202,0,0.006060606060606,0.036363636363636,0,0,0,0.004040404040404,0,0,0.004040404040404,0.002020202020202,0,0,0,0,0.016161616161616,0,0.03030303030303,0,0,0.018181818181818,0.004040404040404,0,0.026262626262626,0,0.028282828282828,0.062626262626263,0.004040404040404,0,0.004040404040404,0.002020202020202,0,0,0.014141414141414,0.082828282828283,0.022222222222222,0.395959595959596,0.068686868686869,0.018181818181818,0.03030303030303,0.002020202020202,0,0.004040404040404,0,0,0,0.002020202020202,0,0.004040404040404,0.004040404040404,0,0,0,0.036363636363636,0.006060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058585858585859
0,0,0,0,0,4.46031746031746,31,281,8.80952380952381,54,555,1.46031746031746,5,92,5,10.1666666666667,51,61,0.2,1,1,8.5,27,51,0.8,1,4,0.333333333333333,2,2,2,12,12,1.58730158730159,5,100,152.8,479,764,2.93650793650794,12,185,0,6,1,1,9,0,39,115,33,1,14,7,9,37,5,4,0,0,0,0,131,20,63,9,79,13,124,0,53,0,63,281,94,37,5,10,6,5,75,150,78,1704,298,107,61,3,0,0,7,1,0,20,0,6,6,0,0,9,155,83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4141,0,0.001448925380343,0.00024148756339,0.00024148756339,0.002173388070514,0,0.009418014972229,0.027771069789906,0.007969089591886,0.00024148756339,0.003380825887467,0.001690412943733,0.002173388070514,0.008935039845448,0.001207437816952,0.000965950253562,0,0,0,0,0.031634870804154,0.00482975126781,0.015213716493601,0.002173388070514,0.019077517507848,0.003139338324076,0.02994445786042,0,0.012798840859696,0,0.015213716493601,0.067858005312726,0.022699830958706,0.008935039845448,0.001207437816952,0.002414875633905,0.001448925380343,0.001207437816952,0.018111567254286,0.036223134508573,0.018836029944458,0.411494808017387,0.071963293890365,0.025839169282782,0.01473074136682,0.000724462690171,0,0,0.001690412943733,0.00024148756339,0,0.00482975126781,0,0.001448925380343,0.001448925380343,0,0,0.002173388070514,0.037430572325525,0.02004346776141,0.000482975126781,0.000482975126781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024148756339049
0,0,0.28,4,7,2.52734375,34,647,5.0859375,46,1302,1.25390625,4,321,25,3.16,9,79,0,0,0,9.8,30,245,1,1,25,3.84,24,96,0.28,6,7,0.71484375,4,183,88.36,314,2209,1.98828125,13,509,7,33,21,2,64,0,164,360,87,13,57,14,0,61,25,7,0,6,0,0,357,20,175,24,185,100,196,4,229,0,260,669,152,96,25,7,25,26,220,565,265,4504,752,198,133,25,0,12,12,1,0,38,0,13,25,0,2,24,375,176,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,11472,0.000610181311018,0.002876569037657,0.001830543933054,0.000174337517434,0.00557880055788,0,0.014295676429568,0.031380753138075,0.007583682008368,0.001133193863319,0.004968619246862,0.001220362622036,0,0.005317294281729,0.002179218967922,0.000610181311018,0,0.000523012552301,0,0,0.031119246861925,0.001743375174338,0.015254532775453,0.002092050209205,0.016126220362622,0.008716875871688,0.017085076708508,0.000348675034868,0.019961645746165,0,0.022663877266388,0.05831589958159,0.013249651324965,0.00836820083682,0.002179218967922,0.000610181311018,0.002179218967922,0.002266387726639,0.019177126917713,0.049250348675035,0.023099721059972,0.392608089260809,0.065550906555091,0.017259414225942,0.011593444909345,0.002179218967922,0,0.001046025104603,0.001046025104603,8.71687587168759E-05,0,0.003312412831241,0,0.001133193863319,0.002179218967922,0,0.000174337517434,0.002092050209205,0.032688284518829,0.01534170153417,0.000261506276151,0.000348675034868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057008368200837
0,0,0,0,0,4.27027027027027,23,158,7.13513513513514,28,264,1.48648648648649,4,55,5,1.8,3,9,0,0,0,5,11,25,1,1,5,1.4,5,7,2.4,11,12,1.16216216216216,3,43,80,150,400,2.24324324324324,7,83,0,6,4,0,21,0,18,62,4,0,7,6,0,14,5,0,0,1,0,0,72,4,16,6,29,19,44,0,35,0,37,158,37,13,5,0,6,4,17,113,39,916,158,49,35,1,0,0,0,0,0,4,0,3,5,0,0,6,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2173,0,0.002761159687069,0.001840773124712,0,0.00966405890474,0,0.008283479061206,0.028531983433042,0.001840773124712,0,0.003221352968247,0.002761159687069,0,0.006442705936493,0.00230096640589,0,0,0.000460193281178,0,0,0.033133916244823,0.001840773124712,0.00736309249885,0.002761159687069,0.013345605154165,0.008743672342384,0.020248504371836,0,0.016106764841233,0,0.01702715140359,0.072710538426139,0.01702715140359,0.005982512655315,0.00230096640589,0,0.002761159687069,0.001840773124712,0.007823285780028,0.052001840773125,0.017947537965946,0.421537045559135,0.072710538426139,0.022549470777727,0.016106764841233,0.000460193281178,0,0,0,0,0,0.001840773124712,0,0.001380579843534,0.00230096640589,0,0,0.002761159687069,0.030832949838932,0.020708697653014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037735849056604
0,0,0,0,0,2.11111111111111,11,19,10,48,90,1.11111111111111,2,10,2,0,0,0,0,0,0,4.5,6,9,1,1,2,0,0,0,0,0,0,1,3,9,62.5,85,125,3.66666666666667,13,33,0,0,1,0,3,0,18,11,2,13,16,0,0,0,2,0,0,0,0,0,20,0,0,0,9,6,16,1,2,0,9,21,14,1,2,11,0,0,5,60,11,241,45,9,12,1,0,1,15,2,0,0,0,0,2,0,0,0,9,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,617,0,0,0.00162074554295,0,0.004862236628849,0,0.029173419773096,0.017828200972447,0.0032414910859,0.021069692058347,0.025931928687196,0,0,0,0.0032414910859,0,0,0,0,0,0.032414910858995,0,0,0,0.014586709886548,0.009724473257699,0.025931928687196,0.00162074554295,0.0032414910859,0,0.014586709886548,0.034035656401945,0.022690437601297,0.00162074554295,0.0032414910859,0.017828200972447,0,0,0.008103727714749,0.097244732576986,0.017828200972447,0.390599675850891,0.072933549432739,0.014586709886548,0.019448946515397,0.00162074554295,0,0.00162074554295,0.024311183144246,0.0032414910859,0,0,0,0,0.0032414910859,0,0,0,0.014586709886548,0.014586709886548,0,0.008103727714749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019448946515397
0,0,1.66666666666667,4,5,3.92307692307692,51,204,6.07692307692308,58,316,1.40384615384615,5,73,3,3.83333333333333,10,23,0,0,0,8.66666666666667,17,52,1,1,3,0.166666666666667,1,1,0,0,0,1.01923076923077,4,53,167.666666666667,235,503,1.69230769230769,6,88,5,1,0,0,1,0,35,82,17,1,9,3,1,22,3,1,0,0,1,0,125,6,24,1,30,41,41,0,14,0,57,204,30,12,3,3,1,2,57,204,27,1224,183,61,38,0,0,0,0,0,0,6,0,3,6,0,0,1,85,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2817,0.001774937877174,0.000354987575435,0,0,0.000354987575435,0,0.01242456514022,0.029108981185659,0.006034788782393,0.000354987575435,0.003194888178914,0.001064962726305,0.000354987575435,0.007809726659567,0.001064962726305,0.000354987575435,0,0,0.000354987575435,0,0.044373446929358,0.002129925452609,0.008519701810437,0.000354987575435,0.010649627263046,0.014554490592829,0.014554490592829,0,0.004969826056088,0,0.020234291799787,0.072417465388711,0.010649627263046,0.004259850905218,0.001064962726305,0.001064962726305,0.000354987575435,0.00070997515087,0.020234291799787,0.072417465388711,0.009584664536741,0.434504792332268,0.064962726304579,0.021654242101527,0.013489527866525,0,0,0,0,0,0,0.002129925452609,0,0.001064962726305,0.002129925452609,0,0,0.000354987575435,0.030173943911963,0.021299254526092,0.000354987575435,0.001064962726305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029108981185659
0,0,0.75,2,3,7.9375,25,381,9.72916666666667,36,467,1.9375,4,93,4,2.75,7,11,0,0,0,12,20,48,1,1,4,0,0,0,0,0,0,0.666666666666667,2,32,158.75,303,635,2.72916666666667,7,131,3,0,0,0,0,0,44,117,41,0,8,0,0,21,4,0,0,0,0,0,182,1,11,0,79,35,44,1,12,0,52,386,40,1,4,1,0,10,71,202,34,1328,127,36,25,0,0,1,0,0,0,5,0,0,4,0,0,0,77,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3141,0.000955109837631,0,0,0,0,0,0.014008277618593,0.037249283667622,0.013053167780962,0,0.002546959567017,0,0,0.006685768863419,0.001273479783508,0,0,0,0,0,0.057943330149634,0.000318369945877,0.003502069404648,0,0.025151225724292,0.011142948105699,0.014008277618593,0.000318369945877,0.003820439350525,0,0.01655523718561,0.122890799108564,0.012734797835084,0.000318369945877,0.001273479783508,0.000318369945877,0,0.003183699458771,0.022604266157275,0.064310729067176,0.010824578159822,0.422795288124801,0.040432983126393,0.011461318051576,0.007959248646928,0,0,0.000318369945877,0,0,0,0.001591849729386,0,0,0.001273479783508,0,0,0,0.024514485832538,0.021012416427889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021649156319644
0,0,0.428571428571429,1,3,5.06382978723404,26,476,7.97872340425532,61,750,1.37234042553192,3,129,7,3.11111111111111,7,28,0,0,0,9.11111111111111,33,82,1,1,7,0.222222222222222,1,2,0.222222222222222,2,2,1.43617021276596,4,135,152.571428571429,279,1068,2.22340425531915,14,209,3,22,0,0,11,0,129,143,14,7,42,4,1,51,7,5,1,3,0,0,259,16,30,7,85,55,119,0,42,0,94,476,91,67,7,10,7,2,78,390,94,2891,456,139,65,2,0,3,6,1,0,15,0,4,9,0,0,7,210,173,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6491,0.000462178400863,0.003389308272993,0,0,0.001694654136497,0,0.019873671237098,0.022030503774457,0.002156832537359,0.00107841626868,0.006470497612078,0.000616237867817,0.000154059466954,0.007857032814666,0.00107841626868,0.000770297334771,0.000154059466954,0.000462178400863,0,0,0.039901401941149,0.002464951471268,0.004621784008627,0.00107841626868,0.013095054691111,0.008473270682483,0.018333076567555,0,0.006470497612078,0,0.014481589893699,0.07333230627022,0.014019411492836,0.010321984285934,0.00107841626868,0.001540594669542,0.00107841626868,0.000308118933908,0.012016638422431,0.060083192112155,0.014481589893699,0.44538591896472,0.070251116931136,0.02141426590664,0.010013865352026,0.000308118933908,0,0.000462178400863,0.000924356801725,0.000154059466954,0,0.002310892004314,0,0.000616237867817,0.001386535202588,0,0,0.00107841626868,0.032352488060391,0.026652287783084,0.000462178400863,0.000154059466954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020643968571869
0,0,0.5,3,3,6.79245283018868,39,360,9.86792452830189,86,523,1.28301886792453,4,68,6,0.166666666666667,1,1,0,0,0,3,18,18,1,1,6,2.16666666666667,10,13,5.83333333333333,10,35,2.15094339622641,6,114,117.666666666667,251,706,2.56603773584906,20,136,3,24,2,1,14,0,42,92,12,28,14,7,0,12,6,2,0,0,0,0,204,19,14,4,40,22,137,1,35,0,58,365,42,17,6,2,4,2,59,200,34,1810,229,127,142,0,0,0,29,2,0,1,0,7,6,0,0,4,74,56,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,4163,0.000720634158059,0.005765073264473,0.000480422772039,0.00024021138602,0.003362959404276,0,0.010088878212827,0.022099447513812,0.002882536632236,0.006725918808552,0.003362959404276,0.001681479702138,0,0.002882536632236,0.001441268316118,0.000480422772039,0,0,0,0,0.049003122748018,0.004564016334374,0.003362959404276,0.000960845544079,0.009608455440788,0.005284650492433,0.032908959884699,0.00024021138602,0.008407398510689,0,0.013932260389143,0.08767715589719,0.010088878212827,0.004083593562335,0.001441268316118,0.000480422772039,0.000960845544079,0.000480422772039,0.014172471775162,0.04804227720394,0.00816718712467,0.434782608695652,0.055008407398511,0.030506846024502,0.034110016814797,0,0,0,0.006966130194571,0.000480422772039,0,0.00024021138602,0,0.001681479702138,0.001441268316118,0,0,0.000960845544079,0.017775642565458,0.013451837617103,0.000480422772039,0.00024021138602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035791496516935
0,0,0.4,2,2,2.52941176470588,18,86,4.11764705882353,21,140,0.852941176470588,2,29,5,1.4,7,7,0.6,1,3,6.2,19,31,0.4,1,2,0,0,0,0.2,1,1,0.676470588235294,2,23,46.6,193,233,1.70588235294118,7,58,2,2,2,2,3,0,14,30,12,0,3,0,0,6,5,3,0,0,0,0,48,1,7,0,26,19,29,0,24,0,35,86,27,4,5,1,0,4,26,97,21,509,73,23,5,0,0,2,0,0,0,5,0,0,5,0,6,0,22,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1259,0.001588562351072,0.001588562351072,0.001588562351072,0.001588562351072,0.002382843526608,0,0.011119936457506,0.023828435266084,0.009531374106434,0,0.002382843526608,0,0,0.004765687053217,0.003971405877681,0.002382843526608,0,0,0,0,0.038125496425735,0.000794281175536,0.005559968228753,0,0.02065131056394,0.015091342335187,0.023034154090548,0,0.019062748212867,0,0.027799841143765,0.068308181096108,0.021445591739476,0.003177124702145,0.003971405877681,0.000794281175536,0,0.003177124702145,0.02065131056394,0.077045274027006,0.016679904686259,0.404289118347895,0.057982525814138,0.018268467037331,0.003971405877681,0,0,0.001588562351072,0,0,0,0.003971405877681,0,0,0.003971405877681,0,0.004765687053217,0,0.017474185861795,0.011914217633042,0,0.000794281175536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038919777601271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4.5,7,9,0,0,0,0,0,0,0,0,0,0.555555555555556,2,5,7.5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,2,0,0,0,12,6,0,27,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595505617978,0,0.101123595505618,0,0,0,0.02247191011236,0,0,0,0.134831460674157,0.067415730337079,0,0.303370786516854,0.02247191011236,0.056179775280899,0,0,0,0,0,0,0,0,0,0,0.02247191011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595505617978
3,1,0.222222222222222,1,2,3.77027027027027,22,279,7.2027027027027,35,533,1.68918918918919,5,125,9,1.44444444444444,9,13,0.111111111111111,1,1,3.55555555555556,11,32,0.888888888888889,1,8,2.44444444444444,9,22,4,14,36,1.02702702702703,7,76,87,178,783,2.44594594594595,11,181,2,8,9,8,12,0,41,186,19,1,3,21,0,31,9,1,0,0,0,0,118,31,35,3,71,35,97,1,54,0,76,281,50,39,9,4,3,8,75,158,61,1470,235,100,98,4,0,2,0,0,1,1,3,23,9,0,2,3,86,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,3846,0.000520020800832,0.002080083203328,0.002340093603744,0.002080083203328,0.003120124804992,0,0.010660426417057,0.048361934477379,0.004940197607904,0.000260010400416,0.000780031201248,0.005460218408736,0,0.008060322412897,0.002340093603744,0.000260010400416,0,0,0,0,0.03068122724909,0.008060322412897,0.009100364014561,0.000780031201248,0.018460738429537,0.009100364014561,0.025221008840354,0.000260010400416,0.014040561622465,0,0.019760790431617,0.073062922516901,0.013000520020801,0.010140405616225,0.002340093603744,0.001040041601664,0.000780031201248,0.002080083203328,0.019500780031201,0.041081643265731,0.015860634425377,0.382215288611544,0.061102444097764,0.026001040041602,0.02548101924077,0.001040041601664,0,0.000520020800832,0,0,0.000260010400416,0.000260010400416,0.000780031201248,0.005980239209568,0.002340093603744,0,0.000520020800832,0.000780031201248,0.022360894435778,0.012480499219969,0.000520020800832,0.000260010400416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051482059282371
0,0,0,0,0,4.25925925925926,16,115,9.18518518518519,27,248,2,4,54,3,0.666666666666667,2,2,0.333333333333333,1,1,2,4,6,0.666666666666667,1,2,1,3,3,7,21,21,1.59259259259259,5,43,107.333333333333,255,322,3.11111111111111,8,84,0,1,1,0,2,0,22,65,6,12,0,5,1,15,3,0,1,0,0,0,47,1,5,10,34,7,58,0,10,0,27,115,10,62,3,6,9,13,47,33,39,639,92,48,19,1,0,2,4,1,0,1,1,5,3,0,0,7,49,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1644,0,0.000608272506083,0.000608272506083,0,0.001216545012165,0,0.01338199513382,0.039537712895377,0.003649635036496,0.007299270072993,0,0.003041362530414,0.000608272506083,0.009124087591241,0.001824817518248,0,0.000608272506083,0,0,0,0.028588807785888,0.000608272506083,0.003041362530414,0.006082725060827,0.020681265206813,0.004257907542579,0.035279805352798,0,0.006082725060827,0,0.016423357664234,0.069951338199513,0.006082725060827,0.037712895377129,0.001824817518248,0.003649635036496,0.005474452554745,0.007907542579075,0.028588807785888,0.02007299270073,0.023722627737226,0.388686131386861,0.055961070559611,0.029197080291971,0.011557177615572,0.000608272506083,0,0.001216545012165,0.002433090024331,0.000608272506083,0,0.000608272506083,0.000608272506083,0.003041362530414,0.001824817518248,0,0,0.004257907542579,0.029805352798054,0.022506082725061,0.001824817518248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037712895377129
0,0,0.222222222222222,2,2,3.70588235294118,35,252,8.27941176470588,78,563,1.80882352941176,5,123,9,4.2,11,42,0,0,0,6.5,16,65,1,1,9,1.2,9,12,0.3,2,3,0.647058823529412,3,44,90.7777777777778,261,817,2.75,19,187,2,11,2,0,10,0,65,187,56,0,9,15,0,37,9,0,0,6,0,0,150,23,54,7,76,28,84,0,50,0,77,253,40,26,9,14,6,26,97,133,71,1339,196,64,79,2,0,0,0,0,0,23,2,13,10,0,0,7,105,42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,3683,0.00054303556883,0.002986695628564,0.00054303556883,0,0.002715177844149,0,0.017648655986967,0.050773825685583,0.015204995927233,0,0.002443660059734,0.004072766766223,0,0.010046158023351,0.002443660059734,0,0,0.001629106706489,0,0,0.040727667662232,0.006244909041542,0.014661960358404,0.001900624490904,0.020635351615531,0.007602497963617,0.02280749389085,0,0.013575889220744,0,0.020906869399946,0.068693999456965,0.010860711376595,0.007059462394787,0.002443660059734,0.003801248981808,0.001629106706489,0.007059462394787,0.026337225088243,0.036111865327179,0.019277762693457,0.363562313331523,0.053217485745316,0.017377138202552,0.021449904968776,0.00054303556883,0,0,0,0,0,0.006244909041542,0.00054303556883,0.003529731197393,0.002715177844149,0,0,0.001900624490904,0.028509367363562,0.011403746945425,0.00108607113766,0.000271517784415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044257398859625
0,0,0,0,0,0.636363636363636,4,7,1.63636363636364,9,18,1.09090909090909,2,12,2,0,0,0,0,0,0,5,7,10,1,1,2,0.5,1,1,0.5,1,1,0.454545454545455,2,5,26.5,38,53,1.18181818181818,2,13,0,0,1,1,1,0,1,13,3,0,0,1,0,1,2,0,0,0,0,0,3,0,1,0,1,6,2,0,7,0,11,7,1,0,2,0,0,0,12,29,6,84,9,6,5,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,236,0,0,0.004237288135593,0.004237288135593,0.004237288135593,0,0.004237288135593,0.055084745762712,0.01271186440678,0,0,0.004237288135593,0,0.004237288135593,0.008474576271186,0,0,0,0,0,0.01271186440678,0,0.004237288135593,0,0.004237288135593,0.025423728813559,0.008474576271186,0,0.029661016949153,0,0.046610169491526,0.029661016949153,0.004237288135593,0,0.008474576271186,0,0,0,0.050847457627119,0.122881355932203,0.025423728813559,0.35593220338983,0.038135593220339,0.025423728813559,0.021186440677966,0.004237288135593,0,0,0,0,0,0,0,0.004237288135593,0.008474576271186,0,0,0,0.004237288135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063559322033898
